,county,registered_A_a,registered_A_b,registered_A_c,registered_B_a,registered_B_b,registered_B_c,registered_C_a,registered_C_b,registered_C_c,registered_D_a,registered_D_b,registered_D_c,registered_E_a,registered_E_b,registered_E_c,registered_F_a,registered_F_b,registered_F_c,registered_G_a,registered_G_b,registered_G_c
139,TREUTLEN,0.12436266903125692,0.1695854577698958,0.0,0.3192196852139215,0.3294169807138107,0.0004433606739082243,0.0011084016847705607,0.001330082021724673,0.0,0.002438483706495234,0.0019951230325870096,0.0,0.00022168033695411216,0.0008867213478164486,0.0,0.0008867213478164486,0.0022168033695411215,0.0,0.02460651740190645,0.020616271336732432,0.0006650410108623365
140,TROUP,0.1330862028327155,0.1875977629689944,0.0003428400008571,0.2730077781825194,0.31417000578542503,0.0006213975015534937,0.004478347511195869,0.004349782510874456,2.142750005356875e-05,0.005014035012535088,0.005571150013927875,8.5710000214275e-05,0.0005785425014463563,0.0005571150013927875,0.0,0.004649767511624419,0.005421157513552894,0.00010713750026784375,0.03203411258008528,0.027662902569157256,0.0006428250016070625
141,TURNER,0.15673175745118192,0.21223021582733814,0.00017129153819801302,0.26772867420349433,0.29684823569715657,0.00034258307639602604,0.0020554984583761563,0.0027406646111682084,0.0,0.006337786913326482,0.006337786913326482,0.0,0.0010277492291880781,0.0008564576909900651,0.0,0.003083247687564234,0.0027406646111682084,0.0,0.022781774580335732,0.01764302843439534,0.00034258307639602604
142,TWIGGS,0.19017554665845396,0.21388974437942718,0.0001539882968894364,0.2520788420080074,0.26408992916538343,0.0003079765937788728,0.000769941484447182,0.0018478595626732369,0.0,0.0029257776408992916,0.004619648906683092,0.0,0.0012319063751154912,0.000769941484447182,0.0,0.004927625500461965,0.004311672312904219,0.0,0.031105635971666153,0.02617801047120419,0.0006159531875577456
143,UNION,0.001518045149600901,0.0009793839674844523,4.896919837422261e-05,0.4311248224866559,0.47911463689339406,0.0006855687772391166,0.0016159835463493463,0.0023505215219626853,0.0,0.0041623818618089226,0.005631457813035601,0.0,0.0008814455707360071,0.0003427843886195583,0.0,0.004260320258557367,0.004750012242299593,0.0,0.03207482493511581,0.03011605700014691,0.0003427843886195583
144,UPSON,0.10756140632525285,0.1498367849307005,0.00048161823727725157,0.30507839674640125,0.34446406592818535,0.0005886445122277519,0.0018194466741585059,0.0020334992240595064,0.0,0.002515117461336758,0.0032107882485150102,0.0,0.0008026970621287526,0.00048161823727725157,0.0,0.0036388933483170118,0.004281050998020014,0.0,0.039064590356932626,0.03371327660940761,0.0004281050998020014
145,WALKER,0.01416894908236106,0.01794302227781492,2.1566132545450625e-05,0.3897215812288382,0.4462679807630098,0.0007332485065453212,0.0015311954107269943,0.0017468567361815005,0.0,0.003040824688908538,0.003558411869999353,0.0,0.0007332485065453212,0.000862645301818025,0.0,0.00310552308654489,0.004205395846362872,0.0,0.05846578533071664,0.05357027324289935,0.00032349198818175937
146,WALTON,0.06574787523779545,0.08400509121764956,0.00023266317215706132,0.327480257845539,0.3604910561539409,0.000588500964867861,0.004776438063694965,0.004352169926232089,5.474427580166149e-05,0.008854886610918745,0.009977144264852807,4.105820685124612e-05,0.001135943722884476,0.0008348502059753377,1.3686068950415372e-05,0.005843951441827364,0.007171500130017655,8.211641370249224e-05,0.05982180738226559,0.05808367662556284,0.00041058206851246116
147,WARE,0.09903151002591734,0.15100259173373345,0.00018187605147092255,0.29741281316782614,0.34942936388851,0.0007275042058836902,0.0025007957077251854,0.003137361887873414,0.0,0.00491065338971491,0.005729095621334061,0.0,0.001136725321693266,0.000636566180148229,0.0,0.003137361887873414,0.005865502659937253,0.0,0.039921793297867506,0.03482926385668167,0.0004092211158095758
148,WARREN,0.23770700636942677,0.30828025477707005,0.001019108280254777,0.19006369426751593,0.20127388535031848,0.0,0.0007643312101910828,0.0015286624203821656,0.0,0.0012738853503184713,0.0017834394904458599,0.0,0.0007643312101910828,0.0007643312101910828,0.0,0.0035668789808917197,0.003057324840764331,0.0,0.02980891719745223,0.018343949044585986,0.0
149,WASHINGTON,0.19751432611446007,0.2812383716603408,0.00022326412145568208,0.21463124209272902,0.24343231376051203,0.00022326412145568208,0.0014140061025526532,0.0011163206072784104,0.0,0.0016372702240083352,0.0023070625883753813,0.0,0.0007442137381856069,7.442137381856069e-05,0.0,0.002381483962193942,0.002381483962193942,0.0,0.027982436555778818,0.022698519014661012,0.0
150,WAYNE,0.06461458872219349,0.09348163476461459,0.0,0.3419555095706156,0.39218830832902224,0.0005173305742369374,0.0019141231246766683,0.002793585100879462,0.0,0.00719089498189343,0.009105018106570098,5.173305742369374e-05,0.0005690636316606311,0.0009311950336264873,0.0,0.0037247801345059494,0.004086911536471806,0.0,0.040300051733057424,0.03652353854112778,5.173305742369374e-05
151,WEBSTER,0.19897084048027444,0.23956546598056033,0.0005717552887364208,0.24585477415666096,0.27215551743853633,0.0005717552887364208,0.0005717552887364208,0.0017152658662092624,0.0,0.002287021154945683,0.003430531732418525,0.0005717552887364208,0.0005717552887364208,0.0,0.0,0.004002287021154946,0.004574042309891366,0.0,0.009719839908519153,0.014865637507146942,0.0
152,WHEELER,0.12099430967355496,0.14405510631925728,0.0,0.3246480982330039,0.347109913147649,0.0002994908655286014,0.0,0.0005989817310572028,0.0,0.004492362982929021,0.003893381251871818,0.0,0.0002994908655286014,0.0002994908655286014,0.0,0.002994908655286014,0.0020964360587002098,0.0,0.026355196166516923,0.0218628331835879,0.0
153,WHITE,0.0062534741523068375,0.005419677598665925,0.0,0.4313507504168983,0.4659533073929961,0.0005095423383361127,0.0014359829534926812,0.0018065591995553086,4.632203075782842e-05,0.004307948860478044,0.0048638132295719845,0.0,0.0009264406151565684,0.0014359829534926812,0.0,0.00324254215304799,0.0030109319992588477,0.0,0.03627015008337966,0.033073929961089495,9.264406151565684e-05
154,WHITFIELD,0.018589686299043704,0.02071677540441505,1.78746983644651e-05,0.32083296094378405,0.3665028152649924,0.0009294843149521852,0.004254178210742694,0.005165787827330414,1.78746983644651e-05,0.07618196442935025,0.08045401733845742,0.0002859951738314416,0.0009116096165877201,0.0006971132362141389,0.0,0.005648404683170971,0.006488515506300831,3.57493967289302e-05,0.04776119402985075,0.04413263026186433,0.0003753686656537671
155,WILCOX,0.11949685534591195,0.15681341719077568,0.0,0.32075471698113206,0.35471698113207545,0.00020964360587002095,0.0018867924528301887,0.002306079664570231,0.0,0.004821802935010482,0.005450733752620545,0.0,0.0008385744234800838,0.00020964360587002095,0.0,0.0031446540880503146,0.0027253668763102725,0.0,0.01509433962264151,0.011320754716981131,0.00020964360587002095
156,WILKES,0.16066676005042724,0.21417565485362094,0.0008404538450763413,0.26530326376243174,0.28239249194565064,0.00014007564084605686,0.0025213615352290236,0.002381285894382967,0.0,0.003501891021151422,0.003361815380305365,0.0,0.0009805294859223982,0.0009805294859223982,0.0,0.0028015128169211374,0.0049026474296119905,0.0,0.0305364897044404,0.023952934584675727,0.0005603025633842274
157,WILKINSON,0.1714839094159714,0.2169249106078665,0.0005959475566150178,0.2687723480333731,0.284564958283671,0.0004469606674612634,0.0005959475566150178,0.0016388557806912992,0.0,0.0010429082240762813,0.002234803337306317,0.0,0.0005959475566150178,0.0008939213349225268,0.0,0.002532777115613826,0.0032777115613825984,0.0,0.022497020262216925,0.021901072705601907,0.0
158,WORTH,0.10762735326688815,0.13870431893687707,0.0002768549280177187,0.33008028792912514,0.35243632336655595,0.0005537098560354374,0.0006921373200442968,0.0016611295681063123,0.0,0.0029069767441860465,0.0031146179401993356,0.0,0.0004152823920265781,0.0006229235880398671,0.0,0.0031146179401993356,0.0027685492801771874,0.0,0.030730897009966777,0.023947951273532667,0.0003460686600221484
